,repo_id,repo_name,repo_git,repo_added,fork_count,stars_count,license,watchers_count,pull_requests_merged,pull_requests_open,wiki_enabled,committers_count,watchers_count,issues_count,last_updated,code_of_conduct_file,commit_count,issues_closed,open_issues
47,64744,dapr,https://github.com/dapr/dapr,2023-04-26 13:46:24,1690,21666,Apache License 2.0,424,2893,41,false,229,424,3033,2023-08-02 13:43:24,,4368.0,2660,373
48,64744,dapr,https://github.com/dapr/dapr,2023-04-26 13:46:24,1691,21669,Apache License 2.0,424,2896,39,false,229,424,3033,2023-08-03 14:52:12,,4371.0,2661,372
49,64744,dapr,https://github.com/dapr/dapr,2023-04-26 13:46:24,1692,21677,Apache License 2.0,424,2900,45,false,229,424,3035,2023-08-04 16:39:15,,4375.0,2662,373
50,64744,dapr,https://github.com/dapr/dapr,2023-04-26 13:46:24,1693,21684,Apache License 2.0,424,2905,44,false,229,424,3035,2023-08-05 18:15:55,,4380.0,2664,371
51,64744,dapr,https://github.com/dapr/dapr,2023-04-26 13:46:24,1693,21689,Apache License 2.0,424,2907,42,false,229,424,3035,2023-08-06 18:30:21,,4382.0,2667,368
52,64744,dapr,https://github.com/dapr/dapr,2023-04-26 13:46:24,1693,21692,Apache License 2.0,424,2911,40,false,229,424,3038,2023-08-07 19:50:22,,4386.0,2670,368
53,64744,dapr,https://github.com/dapr/dapr,2023-04-26 13:46:24,1693,21696,Apache License 2.0,424,2915,39,false,229,424,3040,2023-08-08 21:51:40,,4390.0,2672,368
54,64744,dapr,https://github.com/dapr/dapr,2023-04-26 13:46:24,1694,21701,Apache License 2.0,424,2916,40,false,229,424,3042,2023-08-09 09:46:29,,4391.0,2671,371
55,64744,dapr,https://github.com/dapr/dapr,2023-04-26 13:46:24,1695,21711,Apache License 2.0,424,2920,38,false,229,424,3043,2023-08-10 18:07:05,,4395.0,2674,369
56,64744,dapr,https://github.com/dapr/dapr,2023-04-26 13:46:24,1697,21722,Apache License 2.0,424,2920,39,false,229,424,3047,2023-08-13 14:41:06,,4395.0,2681,366
57,64744,dapr,https://github.com/dapr/dapr,2023-04-26 13:46:24,1699,21729,Apache License 2.0,424,2921,41,false,229,424,3049,2023-08-15 00:00:40,,4396.0,2681,368
58,64744,dapr,https://github.com/dapr/dapr,2023-04-26 13:46:24,1698,21739,Apache License 2.0,424,2926,41,false,229,424,3056,2023-08-16 21:51:18,,4401.0,2687,369
59,64744,dapr,https://github.com/dapr/dapr,2023-04-26 13:46:24,1700,21749,Apache License 2.0,424,2931,40,false,100,424,3059,2023-08-18 01:42:43,,4406.0,2688,371
60,64744,dapr,https://github.com/dapr/dapr,2023-04-26 13:46:24,1701,21756,Apache License 2.0,424,2932,40,false,230,424,3063,2023-08-20 00:35:25,,4407.0,2692,371
61,64744,dapr,https://github.com/dapr/dapr,2023-04-26 13:46:24,1701,21760,Apache License 2.0,424,2932,40,false,230,424,3063,2023-08-21 05:17:25,,4407.0,2695,368
62,64744,dapr,https://github.com/dapr/dapr,2023-04-26 13:46:24,1703,21771,Apache License 2.0,424,2933,40,false,230,424,3065,2023-08-22 08:23:45,,4408.0,2698,367
63,64744,dapr,https://github.com/dapr/dapr,2023-04-26 13:46:24,1704,21776,Apache License 2.0,425,2935,39,false,229,425,3071,2023-08-23 15:19:57,,4410.0,2701,370
64,64744,dapr,https://github.com/dapr/dapr,2023-04-26 13:46:24,1704,21778,Apache License 2.0,425,2936,39,false,229,425,3075,2023-08-24 18:17:28,,4411.0,2703,372
65,64744,dapr,https://github.com/dapr/dapr,2023-04-26 13:46:24,1704,21784,Apache License 2.0,425,2936,41,false,229,425,3077,2023-08-27 11:19:43,,4411.0,2711,366
66,64744,dapr,https://github.com/dapr/dapr,2023-04-26 13:46:24,1706,21789,Apache License 2.0,426,2937,41,false,229,426,3078,2023-08-28 07:11:45,,4412.0,2713,365
67,64744,dapr,https://github.com/dapr/dapr,2023-04-26 13:46:24,1706,21798,Apache License 2.0,425,2940,43,false,229,425,3086,2023-08-30 19:42:29,,4414.0,2716,370
68,64744,dapr,https://github.com/dapr/dapr,2023-04-26 13:46:24,1706,21798,Apache License 2.0,425,2940,43,false,229,425,3086,2023-08-30 19:42:29,,4414.0,2716,370
69,64744,dapr,https://github.com/dapr/dapr,2023-04-26 13:46:24,1706,21798,Apache License 2.0,425,2940,43,false,229,425,3086,2023-08-30 19:42:29,,4414.0,2716,370
70,64744,dapr,https://github.com/dapr/dapr,2023-04-26 13:46:24,1706,21798,Apache License 2.0,425,2941,42,false,229,425,3088,2023-08-31 19:51:44,,4415.0,2717,371
71,62108,falco,https://github.com/falcosecurity/falco,2023-04-26 13:46:24,757,5681,Apache License 2.0,130,1244,17,false,161,130,952,2023-03-08 06:26:35,https://github.com/falcosecurity/.github/blob/master/CODE_OF_CONDUCT.md,3558.0,874,78
72,62108,falco,https://github.com/falcosecurity/falco,2023-04-26 13:46:24,757,5694,Apache License 2.0,130,1247,15,false,161,130,953,2023-03-14 12:18:08,https://github.com/falcosecurity/.github/blob/master/CODE_OF_CONDUCT.md,3575.0,873,80
73,62108,falco,https://github.com/falcosecurity/falco,2023-04-26 13:46:24,761,5717,Apache License 2.0,129,1252,14,false,161,129,957,2023-03-22 13:50:50,https://github.com/falcosecurity/.github/blob/master/CODE_OF_CONDUCT.md,3589.0,874,83
74,62108,falco,https://github.com/falcosecurity/falco,2023-04-26 13:46:24,768,5761,Apache License 2.0,131,1262,14,false,161,131,968,2023-04-05 17:33:35,https://github.com/falcosecurity/.github/blob/master/CODE_OF_CONDUCT.md,3618.0,884,84
75,62108,falco,https://github.com/falcosecurity/falco,2023-04-26 13:46:24,775,5818,Apache License 2.0,129,1265,14,false,161,129,994,2023-04-25 07:44:32,https://github.com/falcosecurity/.github/blob/master/CODE_OF_CONDUCT.md,3621.0,891,103
76,62108,falco,https://github.com/falcosecurity/falco,2023-04-26 13:46:24,777,5824,Apache License 2.0,129,1276,15,false,161,129,996,2023-04-28 07:36:37,https://github.com/falcosecurity/.github/blob/master/CODE_OF_CONDUCT.md,3660.0,894,102
77,62108,falco,https://github.com/falcosecurity/falco,2023-04-26 13:46:24,779,5827,Apache License 2.0,129,1278,14,false,161,129,996,2023-05-02 09:00:44,https://github.com/falcosecurity/.github/blob/master/CODE_OF_CONDUCT.md,3662.0,894,102
78,62108,falco,https://github.com/falcosecurity/falco,2023-04-26 13:46:24,779,5848,Apache License 2.0,129,1284,16,false,162,129,1002,2023-05-10 04:13:17,https://github.com/falcosecurity/.github/blob/main/CODE_OF_CONDUCT.md,3670.0,897,105
79,62108,falco,https://github.com/falcosecurity/falco,2023-04-26 13:46:24,779,5864,Apache License 2.0,129,1289,16,false,162,129,1004,2023-05-14 06:59:12,https://github.com/falcosecurity/.github/blob/main/CODE_OF_CONDUCT.md,3683.0,900,104
80,62108,falco,https://github.com/falcosecurity/falco,2023-04-26 13:46:24,780,5878,Apache License 2.0,129,1295,15,false,163,129,1006,2023-05-17 21:36:00,https://github.com/falcosecurity/.github/blob/main/CODE_OF_CONDUCT.md,3693.0,901,105
81,62108,falco,https://github.com/falcosecurity/falco,2023-04-26 13:46:24,783,5893,Apache License 2.0,129,1310,13,false,163,129,1009,2023-05-23 20:41:33,https://github.com/falcosecurity/.github/blob/main/CODE_OF_CONDUCT.md,3757.0,907,102
82,62108,falco,https://github.com/falcosecurity/falco,2023-04-26 13:46:24,783,5893,Apache License 2.0,129,1310,13,false,163,129,1009,2023-05-24 04:10:05,https://github.com/falcosecurity/.github/blob/main/CODE_OF_CONDUCT.md,3757.0,907,102
83,62108,falco,https://github.com/falcosecurity/falco,2023-04-26 13:46:24,783,5904,Apache License 2.0,130,1319,19,false,163,130,1015,2023-05-28 23:14:27,https://github.com/falcosecurity/.github/blob/main/CODE_OF_CONDUCT.md,3769.0,909,106
84,62108,falco,https://github.com/falcosecurity/falco,2023-04-26 13:46:24,786,5917,Apache License 2.0,130,1332,15,false,164,130,1018,2023-06-02 14:45:44,https://github.com/falcosecurity/.github/blob/main/CODE_OF_CONDUCT.md,3802.0,914,104
85,62108,falco,https://github.com/falcosecurity/falco,2023-04-26 13:46:24,816,6233,Apache License 2.0,130,1400,18,false,164,130,1063,2023-08-28 02:39:57,https://github.com/falcosecurity/.github/blob/main/CODE_OF_CONDUCT.md,3929.0,964,99
86,62108,falco,https://github.com/falcosecurity/falco,2023-04-26 13:46:24,816,6233,Apache License 2.0,130,1400,18,false,164,130,1063,2023-08-28 02:39:57,https://github.com/falcosecurity/.github/blob/main/CODE_OF_CONDUCT.md,3929.0,964,99
87,62108,falco,https://github.com/falcosecurity/falco,2023-04-26 13:46:24,816,6233,Apache License 2.0,130,1400,18,false,164,130,1063,2023-08-28 02:39:57,https://github.com/falcosecurity/.github/blob/main/CODE_OF_CONDUCT.md,3929.0,964,99
88,62108,falco,https://github.com/falcosecurity/falco,2023-04-26 13:46:24,816,6233,Apache License 2.0,130,1400,18,false,164,130,1063,2023-08-28 02:39:57,https://github.com/falcosecurity/.github/blob/main/CODE_OF_CONDUCT.md,3929.0,964,99
89,62108,falco,https://github.com/falcosecurity/falco,2023-04-26 13:46:24,816,6234,Apache License 2.0,130,1400,20,false,164,130,1063,2023-08-28 08:52:41,https://github.com/falcosecurity/.github/blob/main/CODE_OF_CONDUCT.md,3929.0,966,97
90,62108,falco,https://github.com/falcosecurity/falco,2023-04-26 13:46:24,817,6238,Apache License 2.0,130,1406,18,false,166,130,1063,2023-08-30 14:48:14,https://github.com/falcosecurity/.github/blob/main/CODE_OF_CONDUCT.md,3941.0,973,90
91,62108,falco,https://github.com/falcosecurity/falco,2023-04-26 13:46:24,816,6242,Apache License 2.0,130,1414,16,false,167,130,1065,2023-08-31 09:33:47,https://github.com/falcosecurity/.github/blob/main/CODE_OF_CONDUCT.md,3952.0,984,81
92,64753,k8gb,https://github.com/k8gb-io/k8gb,2023-04-26 13:46:24,65,544,Apache License 2.0,16,714,12,false,17,16,233,2023-03-05 14:04:04,https://github.com/k8gb-io/k8gb/blob/master/code-of-conduct.md,828.0,175,58
93,64753,k8gb,https://github.com/k8gb-io/k8gb,2023-04-26 13:46:24,65,544,Apache License 2.0,16,715,12,false,17,16,233,2023-03-05 14:04:04,https://github.com/k8gb-io/k8gb/blob/master/code-of-conduct.md,829.0,175,58
94,64753,k8gb,https://github.com/k8gb-io/k8gb,2023-04-26 13:46:24,65,545,Apache License 2.0,16,716,12,false,17,16,233,2023-03-09 01:59:13,https://github.com/k8gb-io/k8gb/blob/master/code-of-conduct.md,830.0,175,58
95,64753,k8gb,https://github.com/k8gb-io/k8gb,2023-04-26 13:46:24,66,546,Apache License 2.0,16,718,12,false,18,16,234,2023-03-09 17:09:38,https://github.com/k8gb-io/k8gb/blob/master/code-of-conduct.md,832.0,175,59
96,64753,k8gb,https://github.com/k8gb-io/k8gb,2023-04-26 13:46:24,66,552,Apache License 2.0,16,736,13,false,18,16,235,2023-03-19 20:27:47,https://github.com/k8gb-io/k8gb/blob/master/code-of-conduct.md,850.0,176,59
97,64753,k8gb,https://github.com/k8gb-io/k8gb,2023-04-26 13:46:24,68,562,Apache License 2.0,16,773,14,false,19,16,236,2023-04-18 16:03:09,https://github.com/k8gb-io/k8gb/blob/master/code-of-conduct.md,887.0,177,59
98,64753,k8gb,https://github.com/k8gb-io/k8gb,2023-04-26 13:46:24,68,588,Apache License 2.0,15,789,12,false,19,15,236,2023-04-26 02:56:15,https://github.com/k8gb-io/k8gb/blob/master/code-of-conduct.md,903.0,177,59
99,64753,k8gb,https://github.com/k8gb-io/k8gb,2023-04-26 13:46:24,68,588,Apache License 2.0,15,789,12,false,19,15,236,2023-04-26 02:56:15,https://github.com/k8gb-io/k8gb/blob/master/code-of-conduct.md,903.0,177,59
100,64753,k8gb,https://github.com/k8gb-io/k8gb,2023-04-26 13:46:24,68,588,Apache License 2.0,15,789,12,false,19,15,236,2023-04-26 02:56:15,https://github.com/k8gb-io/k8gb/blob/master/code-of-conduct.md,903.0,177,59
101,64753,k8gb,https://github.com/k8gb-io/k8gb,2023-04-26 13:46:24,68,593,Apache License 2.0,15,793,12,false,19,15,236,2023-04-27 20:53:17,https://github.com/k8gb-io/k8gb/blob/master/code-of-conduct.md,907.0,177,59
102,64753,k8gb,https://github.com/k8gb-io/k8gb,2023-04-26 13:46:24,68,594,Apache License 2.0,15,797,12,false,19,15,236,2023-05-02 09:59:35,https://github.com/k8gb-io/k8gb/blob/master/code-of-conduct.md,911.0,177,59
103,64753,k8gb,https://github.com/k8gb-io/k8gb,2023-04-26 13:46:24,68,595,Apache License 2.0,15,804,12,false,19,15,236,2023-05-05 05:51:41,https://github.com/k8gb-io/k8gb/blob/master/code-of-conduct.md,918.0,177,59
104,64753,k8gb,https://github.com/k8gb-io/k8gb,2023-04-26 13:46:24,68,596,Apache License 2.0,15,809,12,false,19,15,236,2023-05-09 22:13:12,https://github.com/k8gb-io/k8gb/blob/master/code-of-conduct.md,923.0,177,59
105,64753,k8gb,https://github.com/k8gb-io/k8gb,2023-04-26 13:46:24,69,600,Apache License 2.0,15,809,12,false,19,15,236,2023-05-15 19:11:11,https://github.com/k8gb-io/k8gb/blob/master/code-of-conduct.md,923.0,177,59
106,64753,k8gb,https://github.com/k8gb-io/k8gb,2023-04-26 13:46:24,71,605,Apache License 2.0,15,811,12,false,19,15,237,2023-05-21 07:34:19,https://github.com/k8gb-io/k8gb/blob/master/code-of-conduct.md,925.0,178,59
107,64753,k8gb,https://github.com/k8gb-io/k8gb,2023-04-26 13:46:24,72,607,Apache License 2.0,15,814,12,false,19,15,238,2023-05-23 12:18:14,https://github.com/k8gb-io/k8gb/blob/master/code-of-conduct.md,928.0,178,60
108,64753,k8gb,https://github.com/k8gb-io/k8gb,2023-04-26 13:46:24,72,610,Apache License 2.0,15,815,13,false,19,15,238,2023-05-30 13:29:50,https://github.com/k8gb-io/k8gb/blob/master/code-of-conduct.md,929.0,179,59
109,64753,k8gb,https://github.com/k8gb-io/k8gb,2023-04-26 13:46:24,72,612,Apache License 2.0,15,817,13,false,19,15,238,2023-06-05 17:06:00,https://github.com/k8gb-io/k8gb/blob/master/code-of-conduct.md,931.0,179,59
110,64753,k8gb,https://github.com/k8gb-io/k8gb,2023-04-26 13:46:24,72,613,Apache License 2.0,14,818,12,false,19,14,238,2023-06-07 01:38:57,https://github.com/k8gb-io/k8gb/blob/master/code-of-conduct.md,932.0,179,59
111,64753,k8gb,https://github.com/k8gb-io/k8gb,2023-04-26 13:46:24,72,613,Apache License 2.0,14,819,12,false,19,14,238,2023-06-07 01:38:57,https://github.com/k8gb-io/k8gb/blob/master/code-of-conduct.md,933.0,179,59
112,64753,k8gb,https://github.com/k8gb-io/k8gb,2023-04-26 13:46:24,72,614,Apache License 2.0,14,820,12,false,19,14,238,2023-06-15 19:49:47,https://github.com/k8gb-io/k8gb/blob/master/code-of-conduct.md,934.0,179,59
113,64753,k8gb,https://github.com/k8gb-io/k8gb,2023-04-26 13:46:24,72,615,Apache License 2.0,14,820,12,false,19,14,238,2023-06-19 11:43:12,https://github.com/k8gb-io/k8gb/blob/master/code-of-conduct.md,934.0,179,59
114,64753,k8gb,https://github.com/k8gb-io/k8gb,2023-04-26 13:46:24,72,618,Apache License 2.0,14,820,12,false,19,14,238,2023-06-21 08:15:54,https://github.com/k8gb-io/k8gb/blob/master/code-of-conduct.md,934.0,179,59
115,64753,k8gb,https://github.com/k8gb-io/k8gb,2023-04-26 13:46:24,72,618,Apache License 2.0,14,820,12,false,19,14,238,2023-06-21 08:15:54,https://github.com/k8gb-io/k8gb/blob/master/code-of-conduct.md,934.0,179,59
116,64753,k8gb,https://github.com/k8gb-io/k8gb,2023-04-26 13:46:24,72,618,Apache License 2.0,14,820,12,false,19,14,238,2023-06-21 08:15:54,https://github.com/k8gb-io/k8gb/blob/master/code-of-conduct.md,934.0,179,59
117,64753,k8gb,https://github.com/k8gb-io/k8gb,2023-04-26 13:46:24,72,618,Apache License 2.0,14,821,13,false,19,14,238,2023-06-21 08:15:54,https://github.com/k8gb-io/k8gb/blob/master/code-of-conduct.md,935.0,179,59
118,64753,k8gb,https://github.com/k8gb-io/k8gb,2023-04-26 13:46:24,72,620,Apache License 2.0,14,827,12,false,19,14,238,2023-07-04 13:35:50,https://github.com/k8gb-io/k8gb/blob/master/code-of-conduct.md,941.0,179,59
119,64753,k8gb,https://github.com/k8gb-io/k8gb,2023-04-26 13:46:24,72,620,Apache License 2.0,14,832,13,false,19,14,238,2023-07-04 13:35:50,https://github.com/k8gb-io/k8gb/blob/master/code-of-conduct.md,946.0,179,59
120,64753,k8gb,https://github.com/k8gb-io/k8gb,2023-04-26 13:46:24,72,621,Apache License 2.0,14,835,12,false,19,14,239,2023-07-10 01:27:46,https://github.com/k8gb-io/k8gb/blob/master/code-of-conduct.md,949.0,179,60
121,64753,k8gb,https://github.com/k8gb-io/k8gb,2023-04-26 13:46:24,72,621,Apache License 2.0,14,835,12,false,19,14,239,2023-07-10 01:27:46,https://github.com/k8gb-io/k8gb/blob/master/code-of-conduct.md,949.0,179,60
122,64753,k8gb,https://github.com/k8gb-io/k8gb,2023-04-26 13:46:24,72,622,Apache License 2.0,14,836,12,false,19,14,239,2023-07-12 23:21:56,https://github.com/k8gb-io/k8gb/blob/master/code-of-conduct.md,950.0,179,60
123,64753,k8gb,https://github.com/k8gb-io/k8gb,2023-04-26 13:46:24,72,624,Apache License 2.0,14,836,12,false,19,14,239,2023-07-13 22:57:07,https://github.com/k8gb-io/k8gb/blob/master/code-of-conduct.md,950.0,179,60
124,64753,k8gb,https://github.com/k8gb-io/k8gb,2023-04-26 13:46:24,72,625,Apache License 2.0,14,837,12,false,19,14,239,2023-07-14 15:29:43,https://github.com/k8gb-io/k8gb/blob/master/code-of-conduct.md,951.0,179,60
125,64753,k8gb,https://github.com/k8gb-io/k8gb,2023-04-26 13:46:24,72,625,Apache License 2.0,14,838,12,false,19,14,239,2023-07-14 15:29:43,https://github.com/k8gb-io/k8gb/blob/master/code-of-conduct.md,952.0,179,60
126,64753,k8gb,https://github.com/k8gb-io/k8gb,2023-04-26 13:46:24,72,625,Apache License 2.0,14,838,12,false,19,14,239,2023-07-14 15:29:43,https://github.com/k8gb-io/k8gb/blob/master/code-of-conduct.md,952.0,179,60
127,64753,k8gb,https://github.com/k8gb-io/k8gb,2023-04-26 13:46:24,72,625,Apache License 2.0,14,839,12,false,19,14,239,2023-07-14 15:29:43,https://github.com/k8gb-io/k8gb/blob/master/code-of-conduct.md,953.0,179,60
128,64753,k8gb,https://github.com/k8gb-io/k8gb,2023-04-26 13:46:24,72,625,Apache License 2.0,14,839,12,false,19,14,239,2023-07-14 15:29:43,https://github.com/k8gb-io/k8gb/blob/master/code-of-conduct.md,953.0,179,60
129,64753,k8gb,https://github.com/k8gb-io/k8gb,2023-04-26 13:46:24,72,625,Apache License 2.0,14,839,12,false,19,14,239,2023-07-14 15:29:43,https://github.com/k8gb-io/k8gb/blob/master/code-of-conduct.md,953.0,179,60
